eta;professione;stato_civile;istruzione;default;prestito_casa;prestito_personale;mese;giorno_settimana;campagne;giorni_p;precedente;outcome_p;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
55;technician;married;basic.9y;unknown;yes;yes;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
35;admin.;married;university.degree;no;no;no;may;tue;8;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
27;blue-collar;married;basic.6y;unknown;unknown;unknown;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;yes
51;entrepreneur;married;basic.4y;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
34;housemaid;married;high.school;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
28;technician;married;professional.course;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
50;blue-collar;married;basic.6y;unknown;no;no;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
26;blue-collar;married;basic.4y;no;yes;yes;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
50;admin.;married;basic.9y;unknown;yes;yes;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
52;blue-collar;married;basic.4y;unknown;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
52;blue-collar;married;basic.9y;no;yes;yes;may;tue;16;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
45;admin.;married;high.school;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
37;blue-collar;married;unknown;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
43;technician;married;basic.9y;unknown;yes;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
46;admin.;married;high.school;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
45;unemployed;married;university.degree;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
31;technician;married;professional.course;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
39;blue-collar;married;professional.course;unknown;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
55;admin.;divorced;university.degree;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
55;admin.;married;high.school;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
27;technician;single;university.degree;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
38;self-employed;single;university.degree;no;unknown;unknown;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
24;student;married;university.degree;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
36;services;married;high.school;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
44;admin.;married;basic.4y;unknown;yes;yes;may;tue;5;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
33;blue-collar;single;basic.9y;no;no;no;may;tue;10;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
30;technician;married;university.degree;no;no;no;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
28;self-employed;single;basic.9y;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
60;admin.;married;university.degree;unknown;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
38;technician;single;university.degree;no;yes;no;may;tue;12;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
42;admin.;married;basic.9y;no;yes;yes;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
35;blue-collar;married;high.school;no;yes;yes;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
24;admin.;single;high.school;no;no;no;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
35;admin.;divorced;university.degree;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
25;admin.;single;high.school;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
59;entrepreneur;married;university.degree;unknown;yes;yes;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
48;blue-collar;married;basic.4y;unknown;no;no;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
56;admin.;married;basic.9y;no;no;no;may;tue;6;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
43;technician;married;unknown;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
32;entrepreneur;married;basic.6y;no;no;no;may;tue;8;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
27;blue-collar;married;basic.9y;no;yes;yes;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
34;management;single;basic.9y;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
31;blue-collar;divorced;professional.course;no;yes;no;may;tue;7;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
37;unemployed;married;high.school;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
29;services;married;high.school;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
35;technician;married;university.degree;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
57;technician;divorced;unknown;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
43;services;married;professional.course;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
49;admin.;single;high.school;no;no;no;may;tue;5;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
50;technician;married;basic.6y;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
33;technician;married;university.degree;unknown;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
34;blue-collar;married;basic.9y;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
24;services;single;high.school;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
43;blue-collar;married;basic.4y;unknown;yes;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
44;admin.;married;university.degree;no;no;no;may;tue;17;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
37;technician;married;professional.course;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
39;blue-collar;married;basic.9y;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
33;admin.;single;professional.course;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
46;blue-collar;married;basic.4y;unknown;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
39;blue-collar;married;basic.9y;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
28;admin.;single;university.degree;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
25;technician;single;professional.course;no;yes;yes;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
39;services;married;high.school;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
31;blue-collar;married;basic.9y;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
32;admin.;single;high.school;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
32;services;married;high.school;unknown;no;yes;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
41;admin.;married;unknown;unknown;no;no;may;tue;12;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
22;blue-collar;married;basic.4y;no;unknown;unknown;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
39;housemaid;married;basic.9y;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
29;admin.;single;high.school;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
50;technician;married;professional.course;unknown;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
46;housemaid;married;basic.9y;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
39;housemaid;married;basic.4y;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
55;services;divorced;basic.4y;unknown;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
43;admin.;married;university.degree;no;no;no;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
42;services;married;high.school;unknown;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
41;blue-collar;married;basic.6y;unknown;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
31;technician;single;university.degree;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
56;blue-collar;married;basic.4y;unknown;yes;no;may;tue;10;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
40;blue-collar;married;basic.4y;unknown;yes;no;may;tue;7;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
46;management;married;basic.9y;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
56;admin.;divorced;high.school;no;yes;no;may;tue;6;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
42;blue-collar;divorced;basic.4y;no;no;no;may;tue;5;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
41;admin.;single;high.school;no;yes;no;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
41;technician;divorced;basic.4y;no;yes;no;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
53;admin.;married;university.degree;no;no;yes;may;tue;13;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
33;housemaid;married;basic.4y;no;unknown;unknown;may;tue;8;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
25;services;single;high.school;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
42;admin.;married;high.school;no;no;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;yes
34;services;married;high.school;unknown;yes;yes;may;tue;9;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
41;technician;divorced;basic.4y;no;yes;no;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
38;admin.;married;high.school;no;no;no;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
31;technician;single;high.school;no;no;yes;may;tue;10;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
46;services;married;professional.course;no;yes;no;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
39;services;married;high.school;no;no;yes;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
54;blue-collar;married;basic.9y;unknown;yes;no;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
31;admin.;divorced;university.degree;no;yes;no;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
40;services;single;high.school;no;yes;yes;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
41;admin.;married;university.degree;no;no;no;may;tue;5;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
33;admin.;divorced;high.school;no;no;no;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
55;technician;married;high.school;no;yes;no;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;yes
33;admin.;divorced;high.school;no;no;no;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
48;admin.;divorced;high.school;no;no;no;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
28;blue-collar;married;basic.6y;unknown;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
39;unemployed;married;university.degree;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
42;admin.;single;basic.9y;unknown;no;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
60;housemaid;married;high.school;unknown;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
35;technician;married;basic.9y;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
45;admin.;married;university.degree;no;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
36;blue-collar;married;basic.6y;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33;unemployed;married;basic.9y;no;yes;no;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
54;management;divorced;basic.6y;unknown;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
49;housemaid;married;basic.4y;unknown;no;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;yes
46;housemaid;married;basic.4y;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
32;management;single;university.degree;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
42;blue-collar;divorced;basic.4y;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
37;blue-collar;married;basic.6y;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
35;technician;married;university.degree;no;no;no;may;wed;6;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
47;blue-collar;married;basic.6y;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33;technician;married;professional.course;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
38;blue-collar;married;basic.9y;no;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
39;housemaid;married;university.degree;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
55;admin.;married;high.school;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
35;services;married;high.school;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
55;admin.;married;high.school;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33;blue-collar;married;basic.6y;unknown;no;no;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
32;blue-collar;married;basic.9y;unknown;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
32;blue-collar;married;basic.9y;no;yes;no;may;wed;28;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
32;blue-collar;divorced;basic.9y;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
42;admin.;single;university.degree;no;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;yes
38;blue-collar;married;high.school;unknown;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
56;self-employed;married;basic.4y;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
55;admin.;married;high.school;no;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33;technician;married;professional.course;no;yes;yes;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
45;admin.;single;high.school;unknown;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
58;management;married;university.degree;unknown;no;no;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
46;self-employed;married;university.degree;no;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33;management;married;university.degree;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
50;self-employed;married;basic.4y;unknown;no;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
56;blue-collar;married;basic.4y;unknown;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33;blue-collar;married;basic.4y;unknown;yes;yes;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
26;admin.;married;university.degree;no;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
49;housemaid;single;high.school;unknown;yes;no;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
36;services;married;high.school;no;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
52;self-employed;single;university.degree;unknown;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
49;blue-collar;married;basic.9y;unknown;no;yes;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
49;blue-collar;married;basic.4y;unknown;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
28;admin.;single;high.school;no;no;no;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
36;services;married;high.school;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
45;admin.;single;professional.course;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;yes
41;technician;married;university.degree;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
49;admin.;married;high.school;unknown;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
31;services;married;professional.course;no;no;no;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
32;technician;married;professional.course;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
25;services;divorced;high.school;no;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
22;services;single;basic.4y;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
43;blue-collar;married;basic.9y;no;no;no;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
35;blue-collar;married;basic.9y;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
60;entrepreneur;married;basic.4y;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
40;admin.;married;university.degree;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
37;unemployed;married;professional.course;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
37;technician;married;university.degree;no;yes;yes;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
36;technician;single;university.degree;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
35;blue-collar;married;basic.9y;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
43;entrepreneur;married;basic.9y;no;yes;no;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
39;housemaid;married;basic.9y;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
56;blue-collar;married;unknown;unknown;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
37;services;single;high.school;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
38;blue-collar;married;professional.course;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
37;technician;single;university.degree;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
54;blue-collar;married;basic.9y;unknown;no;no;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;yes
38;services;married;basic.9y;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
47;technician;single;professional.course;unknown;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33;management;married;high.school;unknown;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
39;blue-collar;married;basic.4y;unknown;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
36;technician;single;professional.course;unknown;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
35;blue-collar;married;basic.9y;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
40;admin.;married;university.degree;unknown;yes;yes;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
55;admin.;single;university.degree;unknown;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
37;blue-collar;married;basic.4y;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
53;blue-collar;married;basic.9y;unknown;no;no;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
36;admin.;married;high.school;no;unknown;unknown;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
32;blue-collar;married;basic.9y;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
42;admin.;married;high.school;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
52;management;married;university.degree;no;yes;no;may;wed;10;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33;services;married;high.school;no;no;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
51;admin.;married;professional.course;unknown;no;no;may;wed;11;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
32;management;single;university.degree;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33;technician;divorced;professional.course;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
34;services;married;high.school;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
34;services;married;high.school;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
55;admin.;divorced;university.degree;no;yes;no;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33;management;married;high.school;unknown;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
34;blue-collar;married;basic.9y;no;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
52;services;married;university.degree;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
55;technician;married;basic.9y;unknown;yes;no;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;yes
45;blue-collar;married;basic.4y;unknown;yes;no;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
34;blue-collar;married;basic.9y;unknown;yes;yes;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
53;self-employed;married;university.degree;no;yes;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
43;admin.;married;university.degree;no;no;no;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
